date,Antigua and Barbuda,Australia,Bangladesh,Brazil,Chile,Czechia,Denmark,France,Indonesia,Italy,Japan,Malaysia,Mexico,Philippines,Saudi Arabia,Serbia,Slovenia,Spain,Taiwan,Thailand,United States
2020-06-23,-23.0,-1.0,-24.0,-2.0,-46.0,10.0,8.0,0.0,-7.0,-7.0,3.0,1.0,-18.0,-23.0,-10.0,NA,1.0,2.0,8.0,5.0,0.0
2020-06-24,-20.0,1.0,-25.0,-8.0,-46.0,10.0,4.0,-3.0,-7.0,-8.0,1.0,-2.0,-15.0,-25.0,-11.0,NA,27.0,-29.0,13.0,3.0,-1.0
2020-06-25,-21.0,1.0,-25.0,-3.0,-44.0,11.0,8.0,0.0,-4.0,-6.0,2.0,-2.0,-15.0,-24.0,-10.0,NA,-88.0,-1.0,15.0,4.0,1.0
2020-06-26,-17.0,5.0,-25.0,1.0,-42.0,9.0,0.0,-2.0,-7.0,-6.0,1.0,-3.0,-13.0,-25.0,-16.0,NA,-2.0,-4.0,11.0,5.0,-3.0
2020-06-27,-15.0,3.0,-26.0,-3.0,-41.0,3.0,1.0,-6.0,-5.0,-12.0,3.0,-4.0,-11.0,-25.0,-12.0,NA,-10.0,-11.0,3.0,5.0,-1.0
2020-06-28,-19.0,-2.0,-26.0,-12.0,-50.0,7.0,-2.0,5.0,-8.0,-21.0,-1.0,-7.0,-17.0,-36.0,-3.0,NA,-80.0,-9.0,3.0,6.0,-4.0
2020-06-29,-18.0,-1.0,-21.0,-6.0,-61.0,8.0,4.0,0.0,-5.0,-8.0,0.0,-1.0,-12.0,-22.0,-3.0,NA,-4.0,-6.0,7.0,7.0,-3.0
2020-06-30,-13.0,-2.0,-21.0,2.0,-39.0,13.0,13.0,2.0,0.0,-6.0,-2.0,1.0,-7.0,-18.0,3.0,NA,-1.0,-4.0,7.0,17.0,1.0
2020-07-01,-11.0,-2.0,-23.0,4.0,-39.0,6.0,7.0,0.0,2.0,-5.0,-2.0,2.0,-6.0,-20.0,-10.0,NA,-7.0,-3.0,3.0,9.0,4.0
2020-07-02,-13.0,-1.0,-20.0,8.0,-38.0,9.0,8.0,6.0,-1.0,-6.0,3.0,1.0,-7.0,-22.0,-10.0,NA,-7.0,-1.0,-3.0,9.0,11.0
2020-07-03,-10.0,2.0,-19.0,11.0,-37.0,9.0,-1.0,0.0,-2.0,-7.0,-4.0,1.0,-8.0,-24.0,-14.0,2.0,-6.0,-3.0,10.0,6.0,11.0
2020-07-04,-14.0,2.0,-19.0,12.0,-45.0,10.0,-2.0,-5.0,-1.0,-11.0,-1.0,0.0,-10.0,-26.0,-12.0,-1.0,0.0,-10.0,11.0,12.0,-2.0
2020-07-05,-23.0,-2.0,-16.0,-4.0,-43.0,13.0,-3.0,9.0,-2.0,-17.0,2.0,-3.0,-17.0,-30.0,-8.0,1.0,-80.0,2.0,12.0,14.0,-10.0
2020-07-06,-18.0,-1.0,-15.0,7.0,-38.0,-17.0,5.0,6.0,-4.0,-6.0,-9.0,-1.0,-11.0,-22.0,-10.0,7.0,-5.0,-3.0,15.0,11.0,-2.0
2020-07-07,-21.0,3.0,-14.0,9.0,-39.0,17.0,6.0,6.0,1.0,-3.0,-1.0,1.0,-13.0,-20.0,-9.0,17.0,-3.0,-4.0,13.0,7.0,0.0
2020-07-08,-19.0,1.0,-18.0,6.0,-41.0,7.0,3.0,1.0,-2.0,-7.0,-1.0,4.0,-13.0,-23.0,-11.0,10.0,-7.0,-4.0,5.0,5.0,-1.0
2020-07-09,-17.0,-1.0,-19.0,8.0,-43.0,9.0,3.0,4.0,-1.0,-6.0,-2.0,0.0,-14.0,-25.0,-9.0,6.0,-10.0,-3.0,4.0,3.0,1.0
2020-07-10,-14.0,2.0,-15.0,12.0,-40.0,6.0,-4.0,0.0,-4.0,-6.0,0.0,1.0,-11.0,-24.0,-15.0,3.0,-12.0,-6.0,10.0,4.0,-4.0
2020-07-11,-17.0,-1.0,-21.0,8.0,-40.0,13.0,-1.0,-3.0,-2.0,-13.0,1.0,-2.0,-11.0,-18.0,-13.0,-8.0,-1.0,-12.0,9.0,2.0,0.0
2020-07-12,-27.0,-4.0,-20.0,-6.0,-48.0,15.0,-3.0,21.0,-4.0,-16.0,2.0,-2.0,-18.0,-29.0,-10.0,0.0,-79.0,-3.0,11.0,3.0,-3.0
2020-07-13,-20.0,-2.0,-13.0,0.0,-42.0,12.0,6.0,23.0,-4.0,-5.0,-5.0,1.0,-12.0,-26.0,-12.0,3.0,-3.0,-4.0,9.0,2.0,-2.0
2020-07-14,-21.0,-4.0,-14.0,-1.0,-41.0,12.0,6.0,-39.0,-5.0,-4.0,-2.0,3.0,-12.0,-20.0,-11.0,7.0,-8.0,-4.0,7.0,2.0,0.0
2020-07-15,-14.0,-1.0,-14.0,2.0,-35.0,13.0,3.0,13.0,-4.0,-6.0,1.0,-1.0,-5.0,-20.0,-11.0,5.0,-6.0,-3.0,13.0,1.0,-1.0
2020-07-16,-12.0,-2.0,-12.0,4.0,-49.0,13.0,4.0,8.0,-3.0,-5.0,3.0,-6.0,-6.0,-17.0,-11.0,3.0,-7.0,-5.0,11.0,-2.0,0.0
2020-07-17,-15.0,3.0,-11.0,7.0,-39.0,11.0,-6.0,0.0,-6.0,-5.0,-3.0,-5.0,-8.0,-21.0,-15.0,-8.0,-8.0,-6.0,12.0,4.0,-3.0
2020-07-18,-16.0,1.0,-12.0,7.0,-41.0,12.0,-3.0,-5.0,-4.0,-10.0,0.0,-8.0,-9.0,-20.0,-13.0,-5.0,0.0,-12.0,13.0,2.0,-1.0
2020-07-19,-24.0,-2.0,-12.0,-5.0,-49.0,15.0,-3.0,16.0,-6.0,-15.0,0.0,-4.0,-15.0,-29.0,-10.0,-6.0,-79.0,-4.0,11.0,3.0,-4.0
2020-07-20,-18.0,-2.0,-17.0,3.0,-40.0,10.0,9.0,9.0,-4.0,-5.0,1.0,-2.0,-11.0,-19.0,-12.0,4.0,-5.0,-4.0,12.0,4.0,-4.0
2020-07-21,-25.0,-4.0,-22.0,2.0,-45.0,13.0,9.0,5.0,-6.0,-5.0,3.0,-1.0,-13.0,-23.0,-11.0,9.0,-10.0,-4.0,12.0,1.0,-2.0
2020-07-22,-20.0,-4.0,-13.0,2.0,-39.0,10.0,4.0,1.0,-6.0,-6.0,4.0,-3.0,-12.0,-22.0,-12.0,1.0,-10.0,-4.0,11.0,2.0,-3.0
2020-07-23,-22.0,-5.0,-10.0,4.0,-41.0,10.0,3.0,4.0,-5.0,-5.0,3.0,0.0,-12.0,-23.0,-12.0,-2.0,-10.0,-4.0,6.0,1.0,-2.0
2020-07-24,-14.0,1.0,-5.0,8.0,-39.0,10.0,-5.0,-1.0,-6.0,-5.0,1.0,-1.0,-12.0,-24.0,-15.0,-2.0,-12.0,-6.0,9.0,3.0,-4.0
2020-07-25,-15.0,-2.0,-3.0,7.0,-38.0,12.0,-4.0,-6.0,-2.0,-12.0,-3.0,1.0,-11.0,-23.0,-13.0,-9.0,-4.0,-18.0,9.0,5.0,-2.0
2020-07-26,-24.0,-7.0,-3.0,-6.0,-47.0,17.0,-5.0,15.0,-5.0,-14.0,-4.0,0.0,-20.0,-30.0,-6.0,-3.0,-53.0,-2.0,8.0,7.0,-5.0
2020-07-27,-18.0,-6.0,-4.0,1.0,-40.0,12.0,4.0,8.0,-3.0,-3.0,-1.0,1.0,-15.0,-22.0,-2.0,0.0,-9.0,-3.0,9.0,11.0,-4.0
2020-07-28,-1.0,-5.0,-1.0,1.0,-37.0,10.0,6.0,7.0,-1.0,-3.0,0.0,3.0,-15.0,-22.0,2.0,3.0,-12.0,-4.0,4.0,6.0,-3.0
2020-07-29,-56.0,-5.0,5.0,1.0,-32.0,12.0,2.0,4.0,3.0,-5.0,1.0,10.0,-12.0,-25.0,11.0,-1.0,-11.0,-3.0,7.0,2.0,-3.0
2020-07-30,-15.0,-3.0,14.0,5.0,-38.0,9.0,4.0,7.0,18.0,-6.0,2.0,24.0,-9.0,-20.0,5.0,1.0,-10.0,-4.0,4.0,4.0,-2.0
2020-07-31,-4.0,2.0,34.0,15.0,-32.0,8.0,0.0,-3.0,-13.0,-7.0,1.0,-10.0,-7.0,-23.0,-23.0,-4.0,-9.0,-9.0,9.0,6.0,-2.0
2020-08-01,-7.0,-1.0,-30.0,16.0,-31.0,9.0,0.0,-5.0,-2.0,-13.0,3.0,-5.0,-5.0,-24.0,-21.0,-7.0,-14.0,-10.0,8.0,5.0,0.0
2020-08-02,-9.0,1.0,-16.0,1.0,-38.0,13.0,2.0,21.0,-1.0,-11.0,2.0,-3.0,-12.0,-27.0,-13.0,1.0,-36.0,1.0,8.0,5.0,-4.0
2020-08-03,-39.0,-5.0,-11.0,8.0,-33.0,11.0,7.0,15.0,2.0,-2.0,0.0,11.0,-8.0,-9.0,-14.0,0.0,-10.0,2.0,-1.0,7.0,-1.0
2020-08-04,-37.0,-6.0,-10.0,9.0,-32.0,12.0,7.0,11.0,2.0,2.0,5.0,6.0,-10.0,-27.0,-10.0,9.0,-12.0,-1.0,5.0,1.0,-3.0
2020-08-05,-4.0,-7.0,-7.0,11.0,-33.0,10.0,4.0,7.0,2.0,-1.0,3.0,5.0,-8.0,-27.0,-11.0,2.0,-8.0,-2.0,11.0,4.0,-2.0
2020-08-06,-6.0,-8.0,-5.0,17.0,-35.0,9.0,5.0,9.0,3.0,-2.0,3.0,3.0,-10.0,-29.0,-11.0,7.0,-11.0,-2.0,8.0,0.0,-2.0
2020-08-07,-12.0,-6.0,-2.0,22.0,-31.0,6.0,-3.0,-1.0,-1.0,-4.0,1.0,2.0,-10.0,-34.0,-17.0,-1.0,-17.0,-7.0,11.0,-1.0,-5.0
2020-08-08,-13.0,-6.0,-1.0,26.0,-29.0,9.0,-1.0,-7.0,1.0,-13.0,2.0,1.0,-10.0,-29.0,-14.0,-4.0,-14.0,-13.0,10.0,-1.0,-1.0
2020-08-09,-18.0,-11.0,0.0,9.0,-38.0,14.0,1.0,24.0,-2.0,-13.0,1.0,0.0,-15.0,-41.0,-9.0,-3.0,-26.0,0.0,9.0,2.0,-4.0
2020-08-10,-16.0,-9.0,2.0,8.0,-31.0,11.0,6.0,15.0,2.0,1.0,4.0,3.0,-12.0,-25.0,-9.0,6.0,-11.0,1.0,4.0,2.0,-5.0
2020-08-11,-19.0,-9.0,-4.0,7.0,-30.0,14.0,6.0,8.0,-2.0,1.0,8.0,0.0,-13.0,-27.0,-9.0,10.0,-11.0,-4.0,6.0,4.0,-3.0
2020-08-12,-17.0,-9.0,-1.0,5.0,-27.0,12.0,3.0,5.0,1.0,0.0,8.0,0.0,-12.0,-27.0,-9.0,8.0,-11.0,-1.0,6.0,7.0,-4.0
2020-08-13,-14.0,-8.0,1.0,8.0,-26.0,12.0,3.0,8.0,-2.0,4.0,10.0,-1.0,-10.0,-28.0,-10.0,4.0,-9.0,-2.0,5.0,-7.0,-3.0
2020-08-14,-10.0,-4.0,2.0,12.0,-22.0,10.0,-3.0,1.0,-1.0,15.0,6.0,-2.0,-7.0,-26.0,-15.0,2.0,5.0,0.0,6.0,-5.0,-5.0
2020-08-15,-17.0,-5.0,-2.0,10.0,-24.0,18.0,-3.0,-24.0,2.0,-56.0,0.0,-2.0,-3.0,-24.0,-13.0,-5.0,-84.0,-40.0,6.0,-1.0,-2.0
2020-08-16,-20.0,-9.0,-1.0,-3.0,-31.0,18.0,-4.0,20.0,0.0,-12.0,-3.0,-5.0,-9.0,-34.0,-9.0,1.0,0.0,6.0,9.0,0.0,-5.0
2020-08-17,NA,-9.0,-1.0,3.0,-28.0,12.0,0.0,16.0,-2.0,5.0,-1.0,-1.0,-9.0,-24.0,-12.0,5.0,-4.0,5.0,11.0,1.0,-6.0
2020-08-18,NA,-10.0,-2.0,2.0,-29.0,14.0,0.0,10.0,0.0,3.0,1.0,-2.0,-11.0,-27.0,-11.0,3.0,-3.0,-1.0,9.0,0.0,-4.0
2020-08-19,NA,-10.0,-2.0,3.0,-27.0,12.0,-2.0,4.0,4.0,-2.0,0.0,0.0,-10.0,-23.0,-12.0,14.0,-6.0,-6.0,6.0,-2.0,-5.0
2020-08-20,NA,-9.0,-6.0,6.0,-28.0,8.0,-3.0,4.0,1.0,-4.0,2.0,10.0,-11.0,-22.0,-12.0,2.0,-7.0,-5.0,3.0,-4.0,-4.0
2020-08-21,NA,-4.0,-8.0,6.0,-26.0,4.0,-6.0,-3.0,-3.0,-6.0,-3.0,1.0,-9.0,-26.0,-16.0,2.0,-11.0,-9.0,5.0,-4.0,-6.0
2020-08-22,NA,-9.0,-6.0,8.0,-31.0,7.0,-5.0,-10.0,-5.0,-19.0,-1.0,-6.0,-8.0,-25.0,-15.0,-8.0,-10.0,-16.0,2.0,-4.0,-2.0
2020-08-23,NA,-9.0,-1.0,-1.0,-41.0,16.0,-7.0,14.0,-7.0,-14.0,-3.0,-7.0,-13.0,-31.0,-12.0,-2.0,-16.0,-3.0,8.0,-3.0,-5.0
2020-08-24,NA,-9.0,-1.0,4.0,-29.0,12.0,-4.0,7.0,-3.0,-1.0,-3.0,3.0,-13.0,-21.0,-14.0,4.0,-5.0,-3.0,7.0,-1.0,-7.0
2020-08-25,NA,-9.0,-2.0,6.0,-31.0,14.0,-3.0,4.0,0.0,-2.0,3.0,2.0,-14.0,-20.0,-11.0,9.0,-6.0,-5.0,8.0,1.0,-4.0
2020-08-26,NA,-8.0,-2.0,6.0,-26.0,10.0,-5.0,0.0,0.0,-5.0,0.0,2.0,-12.0,-22.0,-10.0,8.0,-7.0,-6.0,-1.0,-1.0,-5.0
2020-08-27,NA,-8.0,-2.0,8.0,-25.0,11.0,-4.0,3.0,2.0,-5.0,0.0,1.0,-13.0,-22.0,-4.0,4.0,-7.0,-6.0,-8.0,-2.0,-6.0
2020-08-28,NA,-1.0,1.0,13.0,-24.0,7.0,-5.0,-3.0,0.0,-7.0,-2.0,3.0,-8.0,-23.0,-9.0,7.0,-10.0,-8.0,10.0,-3.0,-8.0
2020-08-29,NA,-5.0,-1.0,13.0,-28.0,8.0,-7.0,-7.0,1.0,-15.0,0.0,1.0,-5.0,-21.0,-11.0,-10.0,-8.0,-13.0,10.0,0.0,-4.0
2020-08-30,NA,-9.0,-6.0,4.0,-34.0,12.0,-7.0,4.0,1.0,-11.0,0.0,1.0,-10.0,-27.0,-7.0,-4.0,-21.0,-3.0,9.0,1.0,-6.0
2020-08-31,NA,-7.0,-1.0,7.0,-25.0,13.0,2.0,7.0,2.0,-5.0,-2.0,18.0,-7.0,-22.0,-9.0,8.0,-3.0,-1.0,8.0,7.0,-7.0
2020-09-01,NA,-7.0,-5.0,11.0,-23.0,19.0,1.0,7.0,6.0,0.0,1.0,6.0,-7.0,-19.0,-6.0,17.0,-1.0,-2.0,15.0,11.0,-2.0
2020-09-02,NA,-7.0,0.0,11.0,-23.0,14.0,-2.0,4.0,3.0,-3.0,-3.0,1.0,-8.0,-22.0,-8.0,13.0,-6.0,-3.0,2.0,0.0,-5.0
2020-09-03,NA,-7.0,0.0,14.0,-26.0,11.0,0.0,2.0,2.0,-2.0,-1.0,-1.0,-9.0,-24.0,-8.0,6.0,-6.0,-4.0,-5.0,2.0,-1.0
2020-09-04,NA,-1.0,3.0,23.0,-23.0,10.0,-2.0,-1.0,1.0,-5.0,-1.0,0.0,-9.0,-24.0,-11.0,7.0,-10.0,-7.0,2.0,3.0,-2.0
2020-09-05,NA,1.0,2.0,24.0,-24.0,6.0,-5.0,-3.0,3.0,-12.0,2.0,1.0,-7.0,-22.0,-9.0,-2.0,-10.0,-10.0,5.0,1.0,0.0
2020-09-06,NA,-9.0,2.0,15.0,-34.0,15.0,-6.0,11.0,2.0,-12.0,-8.0,-1.0,-12.0,-28.0,-8.0,3.0,-18.0,0.0,6.0,2.0,-3.0
2020-09-07,NA,-8.0,2.0,-15.0,-24.0,12.0,-4.0,4.0,2.0,-3.0,-13.0,2.0,-11.0,-24.0,-11.0,7.0,-8.0,-1.0,4.0,1.0,-7.0
2020-09-08,NA,-8.0,3.0,15.0,-26.0,15.0,-2.0,1.0,2.0,-3.0,1.0,2.0,-13.0,-19.0,-9.0,14.0,-9.0,-11.0,3.0,1.0,-5.0
2020-09-09,NA,-9.0,-1.0,13.0,-23.0,12.0,-6.0,-1.0,1.0,-5.0,-3.0,1.0,-12.0,-24.0,-12.0,10.0,-10.0,-1.0,0.0,-1.0,-7.0
2020-09-10,NA,-7.0,2.0,17.0,-24.0,12.0,-3.0,0.0,1.0,-3.0,0.0,-4.0,-12.0,-23.0,-8.0,11.0,-8.0,1.0,-1.0,-2.0,-6.0
2020-09-11,-6.0,-2.0,8.0,17.0,-22.0,12.0,-4.0,-4.0,-3.0,-3.0,-2.0,-2.0,-10.0,-23.0,-10.0,13.0,-8.0,-14.0,4.0,-1.0,-8.0
2020-09-12,-5.0,-5.0,6.0,17.0,-26.0,9.0,-7.0,-6.0,-1.0,-9.0,-3.0,-3.0,-7.0,-20.0,-10.0,-1.0,-9.0,-9.0,2.0,-3.0,-4.0
2020-09-13,-5.0,-6.0,5.0,8.0,-31.0,13.0,-8.0,10.0,-4.0,-10.0,-2.0,-3.0,-10.0,-25.0,-9.0,2.0,-17.0,-4.0,6.0,-1.0,-6.0
2020-09-14,-5.0,-6.0,4.0,8.0,-18.0,12.0,-6.0,0.0,-5.0,-2.0,-4.0,-3.0,-5.0,-21.0,-13.0,4.0,-9.0,-2.0,3.0,-1.0,-7.0
2020-09-15,-6.0,-5.0,5.0,11.0,-12.0,15.0,-3.0,-1.0,-5.0,-1.0,2.0,0.0,1.0,-18.0,-12.0,14.0,-6.0,-5.0,4.0,1.0,-5.0
2020-09-16,-7.0,-6.0,3.0,6.0,-5.0,11.0,-6.0,-4.0,-2.0,-3.0,-1.0,15.0,-20.0,-16.0,-12.0,8.0,-7.0,-5.0,1.0,1.0,-8.0
2020-09-17,-14.0,-7.0,1.0,10.0,-3.0,10.0,-4.0,-3.0,-3.0,-3.0,-3.0,-5.0,-11.0,-20.0,-12.0,3.0,-8.0,-5.0,-2.0,-3.0,-7.0
2020-09-18,-8.0,-2.0,5.0,14.0,-78.0,10.0,-6.0,-6.0,-6.0,-4.0,-3.0,-5.0,-12.0,-21.0,-13.0,4.0,-8.0,-9.0,0.0,-8.0,-7.0
2020-09-19,-6.0,-4.0,4.0,15.0,-79.0,8.0,-6.0,-9.0,-3.0,-9.0,1.0,-5.0,-7.0,-20.0,-11.0,-1.0,-10.0,-9.0,2.0,-8.0,-2.0
2020-09-20,-10.0,-7.0,1.0,4.0,-48.0,13.0,-8.0,1.0,-9.0,-8.0,2.0,-9.0,-12.0,-23.0,-11.0,3.0,-18.0,-7.0,1.0,-5.0,-6.0
2020-09-21,-12.0,-6.0,2.0,5.0,-25.0,11.0,-6.0,-2.0,-7.0,-4.0,5.0,-3.0,-12.0,-21.0,-13.0,12.0,-9.0,-6.0,2.0,-2.0,-8.0
2020-09-22,-13.0,-6.0,-2.0,3.0,-25.0,13.0,-4.0,-3.0,-8.0,-2.0,5.0,-4.0,-13.0,-21.0,-6.0,13.0,-7.0,-5.0,2.0,-3.0,-6.0
2020-09-23,-10.0,-6.0,-1.0,7.0,-25.0,12.0,-6.0,-4.0,-6.0,0.0,-2.0,-3.0,-12.0,-24.0,-1.0,9.0,-5.0,-4.0,1.0,-8.0,-7.0
2020-09-24,-12.0,-5.0,0.0,9.0,-26.0,11.0,-4.0,-4.0,-7.0,0.0,-5.0,1.0,-13.0,-24.0,-7.0,5.0,-6.0,-6.0,-6.0,-6.0,-7.0
2020-09-25,-9.0,-2.0,0.0,15.0,-25.0,10.0,-9.0,-6.0,-6.0,-2.0,-4.0,-1.0,-12.0,-23.0,-12.0,5.0,-9.0,-3.0,2.0,-1.0,-8.0
2020-09-26,-5.0,-2.0,-2.0,14.0,-29.0,7.0,-5.0,-6.0,-4.0,-3.0,0.0,-2.0,-7.0,-20.0,-12.0,-2.0,-3.0,-7.0,0.0,-2.0,-3.0
2020-09-27,-11.0,-6.0,5.0,4.0,-36.0,30.0,-9.0,-9.0,-8.0,-12.0,2.0,0.0,-12.0,-24.0,-3.0,9.0,-22.0,-8.0,-2.0,-3.0,-7.0
2020-09-28,-9.0,-3.0,6.0,5.0,-24.0,-80.0,-8.0,-3.0,-4.0,-1.0,1.0,2.0,-11.0,-20.0,-7.0,4.0,-10.0,-3.0,-1.0,-5.0,-8.0
2020-09-29,-13.0,-2.0,5.0,9.0,-24.0,28.0,-4.0,-1.0,-4.0,3.0,3.0,1.0,-12.0,-20.0,-6.0,12.0,-6.0,-3.0,8.0,-3.0,-7.0
2020-09-30,-8.0,-4.0,3.0,14.0,-18.0,14.0,3.0,-1.0,2.0,2.0,5.0,6.0,-4.0,-14.0,-7.0,10.0,-3.0,0.0,14.0,4.0,-5.0
2020-10-01,-10.0,-1.0,2.0,20.0,-17.0,13.0,4.0,0.0,5.0,5.0,1.0,-2.0,-4.0,-15.0,-6.0,11.0,-4.0,2.0,23.0,3.0,-2.0
2020-10-02,-2.0,4.0,8.0,21.0,-13.0,13.0,2.0,-5.0,1.0,0.0,-2.0,1.0,-5.0,-17.0,-5.0,12.0,-5.0,-3.0,13.0,1.0,-5.0
2020-10-03,-2.0,0.0,8.0,20.0,-26.0,8.0,1.0,-3.0,3.0,-3.0,1.0,-1.0,-3.0,-17.0,-6.0,1.0,-5.0,-2.0,2.0,0.0,-1.0
2020-10-04,-4.0,-6.0,11.0,10.0,-34.0,7.0,-3.0,-6.0,1.0,-10.0,0.0,-5.0,-8.0,-19.0,-5.0,4.0,-33.0,-4.0,2.0,2.0,-5.0
2020-10-05,-6.0,-10.0,8.0,14.0,-16.0,7.0,0.0,-2.0,2.0,0.0,-2.0,-1.0,-7.0,-17.0,-8.0,11.0,-7.0,0.0,5.0,-1.0,-5.0
2020-10-06,-10.0,1.0,7.0,19.0,-17.0,12.0,2.0,0.0,0.0,2.0,1.0,0.0,-9.0,-16.0,-7.0,19.0,-6.0,0.0,8.0,-2.0,-4.0
2020-10-07,-6.0,-4.0,8.0,20.0,-17.0,11.0,0.0,-1.0,1.0,0.0,-2.0,-2.0,-12.0,-21.0,-8.0,7.0,-4.0,-2.0,4.0,-4.0,-6.0
2020-10-08,-7.0,-4.0,13.0,22.0,-18.0,12.0,-1.0,-2.0,0.0,2.0,-7.0,-2.0,-11.0,-21.0,-7.0,8.0,-4.0,2.0,5.0,-10.0,-5.0
2020-10-09,-9.0,1.0,15.0,21.0,-17.0,12.0,-1.0,-3.0,-4.0,2.0,-7.0,-3.0,-11.0,-20.0,-9.0,12.0,-8.0,-8.0,15.0,-5.0,-7.0
2020-10-10,-4.0,0.0,10.0,27.0,-29.0,7.0,-1.0,-5.0,-4.0,-4.0,-7.0,-6.0,-7.0,-19.0,-10.0,6.0,-10.0,-1.0,5.0,-6.0,-4.0
2020-10-11,-4.0,-2.0,12.0,20.0,-34.0,5.0,-5.0,-5.0,-1.0,-12.0,2.0,-8.0,-12.0,-27.0,-7.0,6.0,-35.0,6.0,4.0,-4.0,-7.0
2020-10-12,-5.0,-2.0,12.0,-7.0,-42.0,7.0,1.0,-4.0,-1.0,-2.0,-2.0,-2.0,-11.0,-22.0,-9.0,1.0,-7.0,-48.0,6.0,-2.0,-9.0
2020-10-13,-10.0,-3.0,13.0,15.0,-15.0,9.0,4.0,1.0,-2.0,1.0,1.0,0.0,-12.0,-18.0,-8.0,10.0,-7.0,7.0,3.0,-7.0,-6.0
2020-10-14,-4.0,-3.0,11.0,14.0,-18.0,3.0,1.0,-1.0,0.0,0.0,-1.0,-11.0,-7.0,-25.0,-9.0,16.0,-4.0,1.0,3.0,-5.0,-6.0
2020-10-15,-3.0,-2.0,15.0,20.0,-17.0,10.0,3.0,0.0,2.0,-2.0,3.0,-10.0,-3.0,-14.0,-8.0,6.0,-5.0,0.0,0.0,-5.0,-5.0
2020-10-16,-4.0,2.0,19.0,20.0,-13.0,8.0,-3.0,-2.0,-3.0,4.0,1.0,-9.0,-4.0,-13.0,-8.0,13.0,-5.0,1.0,4.0,-8.0,-8.0
2020-10-17,2.0,0.0,13.0,20.0,-28.0,5.0,-4.0,-5.0,3.0,-3.0,-4.0,-12.0,-2.0,-12.0,-9.0,2.0,-11.0,-5.0,4.0,-8.0,-3.0
2020-10-18,-5.0,-3.0,13.0,11.0,-38.0,0.0,-5.0,1.0,-1.0,-11.0,4.0,-16.0,-8.0,-18.0,-7.0,4.0,-40.0,-6.0,4.0,-6.0,-7.0
2020-10-19,-5.0,-1.0,13.0,3.0,-18.0,3.0,-3.0,0.0,-3.0,-2.0,-5.0,-11.0,-8.0,-17.0,-11.0,10.0,-12.0,-4.0,2.0,-4.0,-9.0
2020-10-20,-8.0,-2.0,12.0,15.0,-16.0,6.0,-1.0,-2.0,-2.0,0.0,4.0,-10.0,-10.0,-26.0,-10.0,17.0,-15.0,-7.0,3.0,-4.0,-7.0
2020-10-21,-2.0,-3.0,12.0,15.0,-15.0,14.0,-5.0,-4.0,-4.0,0.0,1.0,-7.0,-7.0,-18.0,-8.0,16.0,-14.0,-2.0,0.0,-5.0,-7.0
2020-10-22,-1.0,0.0,2.0,18.0,-16.0,-3.0,-1.0,-1.0,1.0,1.0,-1.0,-9.0,-7.0,-17.0,-6.0,13.0,-11.0,-3.0,-4.0,-1.0,-6.0
2020-10-23,-2.0,4.0,-8.0,20.0,-13.0,0.0,-1.0,-4.0,-1.0,1.0,-3.0,-6.0,-6.0,-18.0,-7.0,13.0,-4.0,3.0,3.0,2.0,-8.0
2020-10-24,-2.0,2.0,17.0,18.0,-23.0,-1.0,-1.0,-7.0,1.0,-4.0,4.0,-9.0,-3.0,-13.0,-8.0,2.0,-20.0,-4.0,10.0,-1.0,-4.0
2020-10-25,0.0,-3.0,26.0,12.0,-24.0,-2.0,-7.0,2.0,-1.0,-16.0,5.0,-12.0,-6.0,-23.0,-4.0,9.0,-83.0,-4.0,6.0,-1.0,-8.0
2020-10-26,-4.0,-2.0,17.0,12.0,-17.0,3.0,-6.0,0.0,-1.0,-6.0,0.0,-3.0,-7.0,-25.0,-6.0,14.0,-12.0,-2.0,6.0,0.0,-9.0
2020-10-27,-4.0,-2.0,18.0,14.0,-17.0,27.0,-2.0,2.0,4.0,1.0,3.0,-2.0,-10.0,-14.0,0.0,21.0,-27.0,-1.0,6.0,2.0,-7.0
2020-10-28,-5.0,-1.0,13.0,13.0,-16.0,-79.0,-3.0,11.0,10.0,0.0,1.0,-2.0,-6.0,-17.0,0.0,8.0,-23.0,0.0,2.0,0.0,-7.0
2020-10-29,-3.0,1.0,13.0,16.0,-14.0,7.0,-7.0,28.0,6.0,0.0,0.0,2.0,-4.0,-17.0,-2.0,6.0,-19.0,3.0,-1.0,-5.0,-7.0
2020-10-30,-3.0,6.0,16.0,21.0,-6.0,0.0,-2.0,-22.0,-2.0,3.0,0.0,-4.0,1.0,-13.0,-4.0,9.0,-2.0,3.0,6.0,4.0,-4.0
2020-10-31,6.0,3.0,9.0,23.0,-19.0,10.0,-2.0,-24.0,-8.0,-1.0,2.0,-10.0,4.0,-5.0,-6.0,1.0,-87.0,-2.0,5.0,5.0,2.0
2020-11-01,0.0,-1.0,11.0,19.0,-31.0,-85.0,-8.0,-26.0,0.0,-21.0,2.0,-11.0,-6.0,-40.0,-3.0,2.0,-89.0,-4.0,5.0,10.0,-9.0
2020-11-02,-26.0,3.0,15.0,-13.0,-15.0,8.0,-8.0,-13.0,2.0,-3.0,-4.0,-7.0,-7.0,-24.0,-6.0,8.0,-18.0,-21.0,1.0,7.0,-7.0
2020-11-03,0.0,-1.0,15.0,16.0,-14.0,1.0,-3.0,-12.0,2.0,-3.0,5.0,-5.0,-7.0,-16.0,-5.0,15.0,-23.0,1.0,1.0,5.0,-2.0
